"research_id","status_id","date_at","history_note","instant_name","history_id"
1946,2,"2004-06-21","Nuevo Proyecto de Tesis al 20/09/2003","Nuevo",5990
1946,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final","Culminado",5991
1947,2,"2003-07-10","Nuevo Proyecto de Tesis al 20/09/2003","Nuevo",4947
1947,4,"2008-07-22","Culminado al 22-07-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4948
1948,2,"2006-09-11","Nuevo Proyecto de Tesis al 20/09/2006","Nuevo",4204
1948,4,"2008-12-29","Culminado al 29-12-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4963
1949,2,"2006-09-11","Nuevo Proyecto de Tesis al 20/09/2006","Nuevo",4205
1950,2,"2006-06-14","Nuevo  Proyecto de Tesis al 20/06/2006","Nuevo",4937
1950,4,"2008-05-23","Culminado al 23-05-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4938
1951,2,"2006-09-20","Nuevo  Proyecto de Tesis al 20/09/2006","Nuevo",4206
1952,3,"2007-03-12","Presento informe al 18/12/2006","En Ejecucion",4207
1952,3,"2007-03-21","Presento informe al 20/03/2007","En Ejecucion",4208
1952,3,"2007-06-20","Presento informe al 20/06/2007","En Ejecucion",4209
1952,3,"2007-09-26","No presento informe al 20/09/2007","En Ejecucion",4210
1952,3,"2007-12-20","No presento informe al 20/12/2007","En Ejecucion",4211
1952,4,"2008-07-22","Culminado al 22-07-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4949
1953,2,"2007-03-20","Nuevo al 20/03/2007","Nuevo",4212
1953,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",4213
1954,2,"2007-03-22","Nuevo al 20/03/2007","Nuevo",4214
1955,2,"2007-08-20","Nuevo al 20/09/2007","Nuevo",4215
1955,3,"2007-12-20","No presento informe al 20/12/2007","En Ejecucion",4216
1955,4,"2009-12-09","Culminado al 09-12-2009 presento :  -Informe final -Articulo cientifico","Culminado",5156
1956,2,"2007-03-16","Nuevo al 20/03/2007","Nuevo",4217
1956,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",4218
1956,4,"2011-06-15","Culminado al 15-06-2011 presento :  -Informe final -Articulo cientifico","Culminado",9520
1957,2,"2007-03-16","Nuevo al 20/03/2007","Nuevo",4219
1957,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",4220
1957,4,"2011-06-30","Culminado al 30-06-2011 presento :  -Informe final","Culminado",5943
1958,2,"2007-02-02","Nuevo al 20/03/2007","Nuevo",4221
1958,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",4222
1958,4,"2008-01-10","Culminado al 10-01-2008 presento :  -Informe final -Articulo cientifico","Culminado",5146
1959,2,"2007-03-16","Nuevo al 20/03/2007","Nuevo",4223
1959,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",4224
1959,4,"2008-01-10","Culminado al 10-01-2008 presento :  -Informe final -Articulo cientifico","Culminado",4991
1960,2,"2007-02-27","Nuevo al 20/03/2007","Nuevo",4225
1960,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",4226
1961,2,"2007-02-27","Nuevo al 20/03/2007","Nuevo",4227
1961,3,"2007-06-20","No presento informe al 20/06/2007","En Ejecucion",4228
1961,4,"2008-08-28","Culminado al 28-08-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4951
1962,2,"2007-08-20","Nuevo al 20/09/2007","Nuevo",4229
1962,3,"2007-12-20","No presento informe al 20/12/2007","En Ejecucion",4230
1962,4,"2011-06-15","Culminado al 15-06-2011 presento :  -Informe final","Culminado",5954
1963,2,"2007-08-27","Nuevo al 20/09/2007","Nuevo",4231
1963,3,"2007-12-20","No presento informe al 20/12/2007","En Ejecucion",4232
1963,4,"2009-10-12","Culminado al 12-10-2009 presento :  -Informe final","Culminado",6127
1964,2,"2008-06-17","Nuevo al 20/06/2008","Nuevo",4233
1964,3,"2008-09-25","No presento informe al 20/09/2008","En Ejecucion",4234
1965,2,"2008-07-03","Nuevo al 20/06/2008","Nuevo",4235
1965,3,"2008-09-25","No presento informe al 20/09/2008","En Ejecucion",4236
1965,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4237
1965,4,"2010-07-06","Culminado al 06-07-2010 presento :  -Informe final","Culminado",5911
1966,2,"2008-07-03","Nuevo al 20/06/2008","Nuevo",4238
1966,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4239
1966,4,"2010-02-24","Culminado al 24-02-2010 presento :  -Informe final","Culminado",5901
1967,4,"2008-03-30","Culminado al 30-03-2008 presento :  -Informe final","Culminado",6112
1967,2,"2008-07-03","Nuevo al 20/06/2008","Nuevo",4240
1967,3,"2008-09-25","No presento informe al 20/09/2008","En Ejecucion",4241
1967,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4242
1968,2,"2008-07-10","Nuevo al 20/06/2008","Nuevo",4243
1969,2,"2008-08-06","Nuevo al 20/09/2008","Nuevo",4244
1969,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4245
1969,4,"2011-06-30","Culminado al 30-06-2011 presento :  -Informe final -Articulo cientifico","Culminado",5006
1970,2,"2008-08-06","Nuevo al 20/09/2008","Nuevo",4246
1970,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4247
1970,4,"2009-11-03","Culminado al 03-11-2009 presento :  -Informe final -Articulo cientifico","Culminado",5129
1971,2,"2008-08-27","Nuevo al 20/09/2008","Nuevo",4248
1971,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4249
1972,2,"2009-03-19","Nuevo al 20/03/2009","Nuevo",4250
1972,3,"2009-06-19","Presento informe al 20/06/2009","En Ejecucion",4251
1972,3,"2009-09-25","No presento informe al 20/09/2009","En Ejecucion",4252
1973,2,"2008-08-27","Nuevo al 20/09/2008","Nuevo",4253
1973,3,"2008-12-29","Presento informe al 20/12/2008","En Ejecucion",4254
1973,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4255
1973,4,"2009-11-03","Culminado al 03-11-2009 presento :  -Informe final -Articulo cientifico","Culminado",5128
1974,2,"2008-08-27","Nuevo al 20/09/2008","Nuevo",4256
1974,3,"2008-12-22","Presento informe al 20/12/2008","En Ejecucion",4257
1975,2,"2008-08-27","Nuevo al 20/09/2008","Nuevo",4258
1975,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4259
1976,2,"2008-09-02","Nuevo al 20/09/2008","Nuevo",4260
1976,3,"2008-12-22","Presento informe al 20/12/2008","En Ejecucion",4261
1976,3,"2009-03-25","Presento informe al 20/03/2009","En Ejecucion",4262
1976,3,"2009-06-19","Presento informe al 20/06/2009","En Ejecucion",4263
1976,3,"2009-09-22","Presento informe al 20/09/2009","En Ejecucion",4264
1976,3,"2009-12-21","Presento informe al 20/12/2009","En Ejecucion",4265
1976,3,"2010-03-29","No presento informe al 22/03/2010","En Ejecucion",4266
1976,4,"2011-06-30","Culminado al 30-06-2011 presento :  -Informe final","Culminado",5938
1977,2,"2008-09-12","Nuevo al 20/09/2008","Nuevo",4267
1977,3,"2008-12-29","Presento informe al 20/12/2008","En Ejecucion",4268
1977,3,"2009-03-19","Presento informe al 20/03/2009","En Ejecucion",4269
1977,3,"2009-06-19","Presento informe al 20/06/2009","En Ejecucion",4270
1977,3,"2009-09-14","Presento informe al 20/09/2009","En Ejecucion",4271
1977,4,"2011-06-15","Culminado al 15-06-2011 presento :  -Informe final","Culminado",5929
1978,2,"2008-09-12","Nuevo al 20/09/2008","Nuevo",4272
1978,3,"2009-02-02","Presento informe al 20/12/2008","En Ejecucion",4273
1978,4,"2009-02-02","Culminado al 02-02-2009 presento :  -Informe final -Articulo cientifico","Culminado",5150
1978,3,"2009-04-01","Presento informe al 20/03/2009","En Ejecucion",4274
1979,2,"2008-09-18","Nuevo al 20/09/2008","Nuevo",4275
1979,3,"2008-12-22","Presento informe al 20/12/2008","En Ejecucion",4276
1979,3,"2009-03-31","Presento informe al 20/03/2009","En Ejecucion",4277
1979,3,"2009-06-19","Presento informe al 20/06/2009","En Ejecucion",4278
1979,3,"2009-09-22","Presento informe al 20/09/2009","En Ejecucion",4279
1979,4,"2011-06-30","Culminado al 30-06-2011 presento :  -Informe final","Culminado",5913
1980,2,"2008-09-25","Nuevo al 20/09/2008","Nuevo",4280
1980,3,"2008-12-29","No presento informe al 20/12/2008","En Ejecucion",4281
1981,2,"2008-10-02","Nuevo al 20/09/2008","Nuevo",4282
1981,3,"2008-12-23","Presento informe al 20/12/2008","En Ejecucion",4283
1981,3,"2009-03-31","Presento informe al 20/03/2009","En Ejecucion",4284
1981,3,"2009-07-01","No presento informe al 20/06/2009","En Ejecucion",4285
1981,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final -Articulo cientifico","Culminado",5028
1982,2,"2008-10-02","Nuevo al 20/09/2008","Nuevo",4286
1982,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4287
1982,4,"2010-02-24","Culminado al 24-02-2010 presento :  -Informe final","Culminado",5893
1983,2,"2009-09-14","Nuevo al 20/09/2009","Nuevo",4288
1983,3,"2009-12-21","Presento informe al 20/12/2009","En Ejecucion",4289
1983,3,"2010-03-29","No presento informe al 22/03/2010","En Ejecucion",4290
1983,4,"2011-06-30","Culminado al 30-06-2011 presento :  -Informe final -Articulo cientifico","Culminado",5017
1984,2,"2010-09-09","Nuevo al 20/09/2010","Nuevo",4291
1985,2,"2010-09-09","Nuevo al 20/09/2010","Nuevo",4292
1985,3,"2010-12-29","Presento informe al 20/12/2010","En Ejecucion",4293
1985,3,"2011-03-21","Presento informe al 18/03/2011","En Ejecucion",4294
1985,4,"2014-11-13","Culminado al 13-11-2014 presento :  -Informe final -Articulo cientifico","Culminado",5087
1986,2,"2010-09-09","Nuevo al 20/09/2010","Nuevo",4295
1986,3,"2011-01-31","Presento informe al 20/12/2010","En Ejecucion",4296
1987,2,"2010-09-09","Nuevo al 20/09/2010","Nuevo",4297
1987,4,"2015-10-09","Culminado al 09-10-2015 presento :  -Informe final","Culminado",6137
1988,4,"2009-02-02","Culminado al 02-02-2009 presento :  -Informe final -Articulo cientifico","Culminado",5160
1988,2,"2010-09-17","Nuevo al 20/09/2010","Nuevo",4298
1989,2,"2010-09-21","Nuevo al 20/09/2010","Nuevo",4299
1989,4,"2013-07-16","Culminado al 16-07-2013 presento :  -Informe final","Culminado",6027
1990,2,"2010-09-21","Nuevo al 20/09/2010","Nuevo",4300
1990,4,"2012-12-07","Culminado al 07-12-2012 presento :  -Informe final","Culminado",6023
1991,2,"2010-09-28","Nuevo al 20/09/2010","Nuevo",4301
1991,4,"2012-12-07","Culminado al 07-12-2012 presento :  -Informe final","Culminado",5972
1992,2,"2011-09-15","Nuevo al 18/09/2011","Nuevo",4302
1993,2,"2011-09-15","Nuevo al 18/09/2011","Nuevo",4303
1994,2,"2011-09-15","Nuevo al 18/09/2011","Nuevo",4304
1994,3,"2011-12-28","Presento informe al 18/12/2011","En Ejecucion",4305
1994,4,"2013-04-18","Culminado al 18-04-2013 presento :  -Informe final","Culminado",5969
1995,2,"2011-09-16","Nuevo al 18/09/2011","Nuevo",4306
1995,4,"2012-12-19","Culminado al 19-12-2012 presento :  -Informe final","Culminado",5979
1996,2,"2011-09-16","Nuevo al 18/09/2011","Nuevo",4307
1996,3,"2011-12-28","Presento informe al 18/12/2011","En Ejecucion",4308
1997,3,"2012-12-18","Presento informe al 18/12/2012","En Ejecucion",4309
1997,4,"2014-03-07","Culminado al 07-03-2014 presento :  -Informe final","Culminado",6047
1998,2,"2012-09-18","Nuevo al 20/09/2012","Nuevo",4310
1999,2,"2012-09-18","Nuevo al 20/09/2012","Nuevo",4311
2001,2,"2013-07-25","Nuevo al 20/09/2013","Nuevo",4312
2001,4,"2014-12-12","Culminado al 12-12-2014 presento :  -Informe final","Culminado",6083
2002,2,"2013-08-02","Nuevo al 20/09/2013","Nuevo",4313
2002,4,"2014-01-14","Culminado al 14-01-2014 presento :  -Informe final -Articulo cientifico -CD","Culminado",6401
2003,2,"2013-08-07","Nuevo al 20/09/2013","Nuevo",4314
2003,4,"2015-12-29","Culminado al 29-12-2015 presento :  -Informe final -Articulo cientifico -CD","Culminado",5550
2004,2,"2013-08-15","Nuevo al 20/09/2013","Nuevo",4315
2004,4,"2014-11-13","Culminado al 13-11-2014 presento :  -Informe final","Culminado",6078
2005,2,"2013-08-15","Nuevo al 20/09/2013","Nuevo",4316
2005,3,"2013-12-18","Presento informe al 20/12/2013","En Ejecucion",4317
2005,4,"2016-02-10","Culminado al 10-02-2016 presento :  -Informe final","Culminado",6140
2006,2,"2013-08-15","Nuevo al 20/09/2013","Nuevo",4318
2007,2,"2013-09-20","Nuevo al 20/09/2013","Nuevo",4319
2008,2,"2013-09-21","Nuevo al 20/09/2013","Nuevo",4320
2008,4,"2016-08-10","Culminado al 10-08-2016 presento :  -Informe final -Articulo cientifico -CD","Culminado",8339
2009,2,"2014-08-19","Nuevo al 19/09/2014","Nuevo",4321
2010,2,"2014-09-26","Nuevo al 19/09/2014","Nuevo",4322
2010,3,"2014-12-29","Presento informe al 19/12/2014","En Ejecucion",4323
2010,3,"2015-03-18","Presento informe al 20/03/2015","En Ejecucion",4324
2010,4,"2015-12-29","Culminado al 29-12-2015 presento :  -Informe final -Articulo cientifico -CD","Culminado",5570
2012,2,"2004-12-20","Nuevo Proyecto de Tesis al 20/09/2004","Nuevo",4325
2013,2,"2007-03-12","Nuevo al 18/12/2006","Nuevo",4326
2013,4,"2009-03-30","Culminado al 30-03-2009 presento :  -Informe final -Articulo cientifico","Culminado",5144
2014,2,"2007-03-12","Nuevo al 18/12/2006","Nuevo",4327
2014,3,"2007-03-20","Presento informe al 20/03/2007","En Ejecucion",4328
2015,4,"0012-05-22","Culminado al 22-05-12 presento :  -Informe final -Articulo cientifico","Culminado",5045
2015,2,"2007-03-12","Nuevo al 18/12/2006","Nuevo",4329
2016,2,"2007-03-12","Nuevo al 18/12/2006","Nuevo",4330
2016,4,"2008-06-16","Culminado al 16-06-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4941
2017,2,"2007-03-12","Nuevo al 18/12/2006","Nuevo",4331
2017,3,"2007-09-26","No presento informe al 20/09/2007","En Ejecucion",4332
2017,4,"2008-08-06","Culminado al 06-08-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4962
2018,2,"2007-03-12","Nuevo al 18/12/2006","Nuevo",4333
2018,4,"2008-06-30","Culminado al 30-06-2008 presento :  -Informe final -Articulo cientifico -CD","Culminado",4942
2019,2,"2007-03-12","Nuevo al 18/12/2006","Nuevo",4334
2019,4,"2012-12-07","Culminado al 07-12-2012 presento :  -Articulo cientifico","Culminado",7643
2020,2,"2007-04-03","Nuevo al 18/12/2006","Nuevo",4335
2020,4,"2009-10-12","Culminado al 12-10-2009 presento :  -Informe final","Culminado",6129
2021,2,"2007-10-23","Nuevo al 20/09/2007","Nuevo",4336
2021,3,"2007-12-20","No presento informe al 20/12/2007","En Ejecucion",4337
2021,3,"2008-03-24","No presento informe al 20/03/2008","En Ejecucion",4338
2022,2,"2008-12-12","Nuevo al 20/09/2008","Nuevo",4339
2022,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4340
2022,4,"2010-08-05","Culminado al 05-08-2010 presento :  -Informe final","Culminado",5892
2023,2,"2008-12-15","Nuevo al 20/12/2008","Nuevo",4341
2023,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4342
2024,2,"2008-12-15","Nuevo al 20/12/2008","Nuevo",4343
2024,4,"2009-02-02","Culminado al 02-02-2009 presento :  -Informe final -Articulo cientifico","Culminado",5157
2024,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4344
2025,2,"2008-12-15","Nuevo al 20/12/2008","Nuevo",4345
2025,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4346
2026,2,"2008-12-15","Nuevo al 20/12/2008","Nuevo",4347
2026,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4348
2026,4,"2011-06-15","Culminado al 15-06-2011 presento :  -Informe final -Articulo cientifico","Culminado",5018
2027,2,"2008-12-16","Nuevo al 20/12/2008","Nuevo",4349
2027,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4350
2027,4,"2013-07-16","Culminado al 16-07-2013 presento :  -Informe final -Articulo cientifico","Culminado",5050
2028,2,"2008-12-29","Nuevo al 20/12/2008","Nuevo",4351
2028,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4352
2028,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final","Culminado",6007
2029,2,"2008-12-29","Nuevo al 20/12/2008","Nuevo",4353
2029,3,"2009-03-24","No presento informe al 20/03/2009","En Ejecucion",4354
2029,4,"2011-06-30","Culminado al 30-06-2011 presento :  -Informe final","Culminado",5935
2030,2,"2009-10-16","Nuevo al 20/12/2009","Nuevo",4355
2030,3,"2010-03-29","No presento informe al 22/03/2010","En Ejecucion",4356
2030,3,"2010-06-30","No presento informe al 21/06/2010","En Ejecucion",4357
2030,4,"2012-10-26","Culminado al 26-10-2012 presento :  -Informe final","Culminado",5964
2031,2,"2009-10-16","Nuevo al 20/12/2009","Nuevo",4358
2031,3,"2010-03-29","Presento informe al 22/03/2010","En Ejecucion",4359
2031,3,"2010-06-30","No presento informe al 21/06/2010","En Ejecucion",4360
2031,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final","Culminado",6024
2032,2,"2009-10-16","Nuevo al 20/12/2009","Nuevo",4361
2032,4,"2019-06-12","Culminado al 12-06-2019 presento :  -Informe final -Articulo cientifico -CD","Culminado",10441
2033,2,"2009-10-16","Nuevo al 20/12/2009","Nuevo",4362
2034,2,"2009-10-17","Nuevo al 20/12/2009","Nuevo",4363
2034,3,"2010-03-25","Presento informe al 22/03/2010","En Ejecucion",4364
2034,3,"2010-06-30","No presento informe al 21/06/2010","En Ejecucion",4365
2035,2,"2009-10-17","Nuevo al 20/12/2009","Nuevo",4366
2035,3,"2010-03-29","No presento informe al 22/03/2010","En Ejecucion",4367
2035,3,"2010-06-30","No presento informe al 21/06/2010","En Ejecucion",4368
2035,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final","Culminado",6001
2036,2,"2009-10-17","Nuevo al 20/12/2009","Nuevo",4369
2036,4,"2010-02-24","Culminado al 24-02-2010 presento :  -Informe final","Culminado",5904
2037,2,"2009-10-17","Nuevo al 20/12/2009","Nuevo",4370
2037,4,"2011-06-16","Culminado al 16-06-2011 presento :  -Informe final","Culminado",5930
2038,2,"2009-10-17","Nuevo al 20/12/2009","Nuevo",4371
2039,2,"2009-10-17","Nuevo al 20/12/2009","Nuevo",4372
2039,3,"2010-03-29","No presento informe al 22/03/2010","En Ejecucion",4373
2039,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final","Culminado",5958
2040,2,"2009-11-23","Nuevo al 20/12/2009","Nuevo",4374
2040,3,"2010-03-26","Presento informe al 22/03/2010","En Ejecucion",4375
2040,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final","Culminado",6004
2041,2,"2009-12-11","Nuevo al 20/12/2009","Nuevo",4376
2041,3,"2010-03-29","Presento informe al 22/03/2010","En Ejecucion",4377
2041,3,"2010-06-30","Presento informe al 21/06/2010","En Ejecucion",4378
2041,4,"2015-12-29","Culminado al 29-12-2015 presento :  -Informe final -Articulo cientifico -CD","Culminado",5620
2042,2,"2009-12-11","Nuevo al 11/12/2009","Nuevo",6062
2042,4,"2014-08-08","Culminado al 08-08-2014 presento :  -Informe final","Culminado",6063
2043,2,"2010-01-20","Nuevo al 20/12/2009","Nuevo",4379
2043,3,"2010-06-30","No presento informe al 21/06/2010","En Ejecucion",4380
2043,4,"2011-08-17","Culminado al 17-08-2011 presento :  -Informe final","Culminado",5920
2044,4,"0012-12-07","Culminado al 07-12-12 presento :  -Articulo cientifico","Culminado",7644
2044,2,"2010-11-17","Nuevo al 20/12/2010","Nuevo",4381
2044,3,"2011-03-21","Presento informe al 18/03/2011","En Ejecucion",4382
2045,2,"2010-11-17","Nuevo al 20/12/2010","Nuevo",4383
2045,4,"2012-03-31","Culminado al 31-03-2012 presento :  -Informe final -Articulo cientifico","Culminado",5048
2046,2,"2010-11-24","Nuevo al 20/12/2010","Nuevo",4384
2047,2,"2011-11-29","Nuevo al 18/12/2011","Nuevo",4385
2047,4,"2012-07-16","Culminado al 16-07-2012 presento :  -Informe final -Articulo cientifico","Culminado",5052
2048,2,"2011-11-30","Nuevo al 18/12/2011","Nuevo",4386
2048,3,"2012-03-20","Presento informe al 20/03/2012","En Ejecucion",4387
2048,4,"2013-06-07","Culminado al 07-06-2013 presento :  -Informe final","Culminado",6025
2049,2,"2011-11-30","Nuevo al 18/12/2011","Nuevo",4388
2049,4,"2014-01-14","Culminado al 14-01-2014 presento :  -Informe final","Culminado",6045
2050,2,"2011-12-27","Nuevo al 18/12/2011","Nuevo",4389
2051,2,"2011-12-27","Nuevo al 18/12/2011","Nuevo",4390
2051,3,"2012-06-21","Presento carta con nuevo cronog.por saludal 20/06/2012","En Ejecucion",4391
