"type","type_name","name","date","research_id"
2,"Articulo cientifico","Evaluacion del cultivo de canavalia (Canavalia ensiformis) como cobertura en sistemas agroforestales con base cacao y su inclusion del grano en la racion para pollos de carne, en la Provincia de Leoncio Prado, departamento de Huanuco.","2001-09-14",4
2,"Articulo cientifico","Caracterizacion botanica y evaluacion agronomica de una coleccion de yuca (Manihot esculenta Crantz) en Tingo Maria.","2001-09-11",64
2,"Articulo cientifico","Los programas sociales de lucha contra la pobreza en el distrito de Rupa Rupa.","2001-09-11",330
NULL,NULL,"Problematica alimentaria en el distrito de Rupa Rupa.","2001-09-11",3911
2,"Articulo cientifico","Fuente nitrica y amoniacal de nitrogeno en la produccion de Hortalizas en un Huerto Horticola con fertirrigacion","2001-09-11",1
2,"Articulo cientifico","Casos clinicos, supervivencia y mortalidad de caninos por enfermedades infecciosas en clinicas veterinarias.","2001-09-10",67
2,"Articulo cientifico","Incidencia de los eventos feriales en la Agro-Insdutria primaria de distrito de Rupa Rupa.","2001-09-10",15
NULL,NULL,"Tratamiento del tumor venereo transmisible en caninos (T.V.T.) por el metodo de cauterizacion.","2001-09-10",3059
NULL,NULL,"Adsorcion de iones cromo en bentonia natural.","2001-09-07",1416
NULL,NULL,"Diseño de un humedal artificial para reciclar aguas seruidas domesticas.","2001-09-03",1068
2,"Articulo cientifico","La nueva dimension cognitiva de la Contabilidad en relacion a las exigencias del nuevo entorno economico","2001-08-15",250
2,"Articulo cientifico","Variabilidad espacial de las propiedades quimicas del suelo y su relacion con el rendimiento del cafe y cacao en Tingo Maria.","2001-08-14",6
2,"Articulo cientifico","Perfil psicopedagogico de estudiantes universitaios sobresalientes: Estudio comparativo  longitudinal.","2001-08-10",14
2,"Articulo cientifico","Texto: Gestion Estrategica de la Microempresa y Pequeña Empresa","2001-08-10",9
2,"Articulo cientifico","Perfil psicopedagogico de estudiantes universitaios sobresalientes: Estudio comparativo  longitudinal.","2001-08-10",14
NULL,NULL,"Establecimiento de parcelas demostrativas con uña de gato (uncaria tomentosa) y sangre de grado (crotom draconoide) en monzon.","2001-08-02",1066
1,"Tesis","Capacidad de carga y ganancia de peso de toretes cebuinos bajo pastoreo en Echinochloa polystachya en tropico humedo.","2001-08-02",3576
2,"Articulo cientifico","Texto: Gestion Estrategica de la Microempresa y Pequeña Empresa","2001-08-01",9
1,"Tesis","Uso de fuentes proteicas en raciones de lechones destetados precozmente","2001-08-01",2101
NULL,NULL,"Evaluacion comparativa de adaptabilidad del ganado Brown Swiss, Holstein y cruzado en la provincia de Leoncio Prado.","2001-07-20",945
1,"Tesis","La auditoria tributaria independiente como alternativa para potenciar las acciones de fiscalizacion del RUS, e incrementar las recaudaciones de Tingo Maria.","2001-07-19",2940
2,"Articulo cientifico","Educacion ambiental en las instituciones educativas de nivel primaria del distrito de Padre Felipe Luyando.","2001-06-22",308
2,"Articulo cientifico","Estudio de los componentes fisicos, quimicos y biologicos del agua de consumo del poblado ""Puente Prado"".","2001-06-21",430
2,"Articulo cientifico","Casos clinicos, supervivencia y mortalidad de caninos por enfermedades infecciosas en clinicas veterinarias.","2001-06-21",67
NULL,NULL,"Estudio del aislamiento de principios biocidas en la anona (Rollinia mucosa).","2001-06-21",3486
1,"Tesis","El control de los costos y los sobrecostos de produccion, como condicionantes en el surgimiento de la Cooperativa Agraria industrial Naranjillo Ltad. Tingo Maria 1993 - 1998.","2001-06-13",2938
NULL,NULL,"Conservacion de pulpa de palta(Persea americana Miller) utilizando preservantes.","2001-06-07",482
NULL,NULL,"Efecto residual del humus y roca fosforica en la absorcion de nutrientes y rendimiento del arroz (Oryza sativa L.) de Secano en un Dystropet.","2001-06-06",3270
NULL,NULL,"Distribucion y frecuencias de ocurrencia de nematodos de cafe (Coffea arabica L.) en la Provincia de Leoncio Prado.","2001-06-06",3273
NULL,NULL,"Analisis de las condiciones de vida en la provincia de Leoncio Prado.","2001-06-05",3455
2,"Articulo cientifico","Incidencia de los eventos feriales en la Agro-Insdutria primaria de distrito de Rupa Rupa.","2001-06-05",15
NULL,NULL,"Produccion y comercializacion del cultivo del cafe en el distrito de Hermilio Valdizan.","2001-06-05",3899
2,"Articulo cientifico","Economia, sociedad y agricultura en el valle del Huallaga 1930-2000","2001-06-05",324
2,"Articulo cientifico","Planeamiento estrategico y desarrollo organizacional de las Microempresas de Tingo Maria.","2001-06-05",53
2,"Articulo cientifico","Rendimiento Academico de los estudiantes de la Universidad Nacional Agraria de la Selva","2001-06-05",55
NULL,NULL,"Evaluacion inicial de prendimiento e incremento en altura de bolaina blanca (Guazuna crinita mill) con fines maderables en plantaciones forestales asociadas en la zona de Tingo Maria.","2001-06-02",1065
NULL,NULL,"Efecto de la Fertilizacion (NPK) en el crecimiento del cedro (Cedrela odorata L.).","2001-06-02",1067
NULL,NULL,"Dendrologia de la familia Rubiaceae de Tingo Maria.","2001-06-02",1073
2,"Articulo cientifico","Teoria y realidad del RUS y su incidencia en el sistema tributario peruano","2001-05-30",244
2,"Articulo cientifico","Implicancias del condicionamiento fisico en personas de la tercera edad.","2001-05-30",47
2,"Articulo cientifico","CACAO: La cedena de valor del principal cultivo alternativo de la provincia de Leoncio Prado.","2001-05-29",7
2,"Articulo cientifico","Situacion de la Estadisitica Descriptiva en la Toma de Decisiones Academicas de la Universidad Nacional Agraria de la Selva.","2001-05-29",13
2,"Articulo cientifico","Estudio de los componentes fisicos, quimicos y biologicos del agua de consumo del poblado ""Puente Prado"".","2001-05-24",430
NULL,NULL,"Comportamiento de tres clones de camote ()Ipomoea botatas (L.)Lam.), con tres distanciamientos de siembra en la zona de Tulumayo.","2001-05-24",3264
2,"Articulo cientifico","Optimizacion y estudio tecnologico del nectar de Guanabana (Annona muricata L cv Elita) y Chirimoya (Anona cherimola Mill) estabilizado con linaza (Linum usitatissimum) y edulcorado con Stevia (Stevia rebaudiana)","2001-05-24",451
2,"Articulo cientifico","Efecto de las diferentes fuentes de materia organica en la obtencion de plantones de cafe (Coffea arabica L.) variedad catimor.","2001-05-24",1274
NULL,NULL,"Curticion de piel de conejo con fines industriales.","2001-05-24",3484
2,"Articulo cientifico","Aplicacion de la tecnica de procesamiento minimo a la conservacion de tomate entero.","2001-05-24",443
1,"Tesis","Efecto de las diferentes fuentes de materia organica en la obtencion de plantones de cafe (Coffea arabica L.) variedad catimor.","2001-05-24",1274
2,"Articulo cientifico","Caracterizacio fisico quimica, actividad antioxidante y sensorial del agua de coco (Cocos nucifera L.) Tierno y maduro.","2001-05-24",434
NULL,NULL,"Envasado en salmuera de mani fresco.","2001-05-24",3481
2,"Articulo cientifico","Estudio del estado nutricional de niños menores de 5 años (36 a 60 meses) en tingo Maria.","2001-05-23",477
NULL,NULL,"Contaminacion de residuos solidos y reciclajes: papeles.","2001-05-18",3836
2,"Articulo cientifico","Depuracion de aguas residuales domesticas mediadas por microorganismos modificados geneticamente por agentes mutagenicos a nivel de laboratorio.","2001-05-18",5
2,"Articulo cientifico","Fenologia del tomate de arbol en la cuenca de Tingo Maria.","2001-05-18",149
2,"Articulo cientifico","Caracterizacion fisica-quimica y capacidad antioxidante de la savia de lianas de uña de gato (Uncaria tomentosa y uncaria guainensis).","2001-05-15",538
NULL,NULL,"Estudio dendrologico de la familia melastomataceae de Tingo Maria.","2001-05-15",3861
2,"Articulo cientifico","Casos clinicos, supervivencia y mortalidad de caninos por enfermedades infecciosas en clinicas veterinarias.","2001-05-15",67
2,"Articulo cientifico","Evaluacion del cultivo de canavalia (Canavalia ensiformis) como cobertura en sistemas agroforestales con base cacao y su inclusion del grano en la racion para pollos de carne, en la Provincia de Leoncio Prado, departamento de Huanuco.","2001-05-15",4
2,"Articulo cientifico","Estudio de los componentes fisicos, quimicos y biologicos del agua de consumo del poblado ""Puente Prado"".","2001-05-02",430
NULL,NULL,"Caracterizacion geologica de la provincia de Leoncio Prado","2001-04-26",114
NULL,NULL,"Efecto de tres densidades de siembra en los cultivares de platano ""Inguiri"" Musa paradisiaca L. E ""Isla"" Musa corniculata L. en Tingo Maria.","2001-04-24",3239
NULL,NULL,"Experiencia profesional en el cultivo y proceso del tabaco (Nicotiana tabacum L.) en selva.","2001-04-24",3240
NULL,NULL,"Comparativo de cuatro herbicidas a dos dosis en el control de malezas en arroz (Oryza sativa L.) variedad ""capirona bajo riego en Tingo Maria"".","2001-04-24",3246
NULL,NULL,"Evaluacion de la compatibilidad de injertacion entre Coffea canephora P. Y Coffea arabica L. y su crecimiento con uno y dos plantas por bolsa en vivero.","2001-04-23",3272
1,"Tesis","Evaluacion de fungicidas en el control de Moniliasis Moniliopthora roreri del Cacao L. en Tingo Maria.","2001-04-23",1199
NULL,NULL,"Efecto de dos metodos y tres densidades de siembra  en el comportamiento del frijol loctao (Vigna radiata (L.) Wilcz) en Tingo Maria.","2001-04-23",3235
1,"Tesis","Efecto residual de enmiendas en el segundo año de crecimiento de Sangre de Grado (Croton sp.), bajo dos condiciones de vegetacion en Tingo Maria.","2001-04-23",1297
NULL,NULL,"Dosis y momentos de aplicacion de tres bioestimulantes en el rendimiento de arroz (Oryza sativa L.) variedad ""capirona"", bajo riego en Tingo Maria.","2001-04-23",3269
NULL,NULL,"Ensayo de rendimiento de cinco lineas y tres variedades de arroz (Oryza sativa L.) en sistema de transplante bajo riego en Nueva Cajamarca - Rioja.","2001-04-23",3268
NULL,NULL,"Evaluacion de cuatro herbicidas y dosis de sanson (Nicosulfuron) en el cultivo de maiz (Zea mays L.) variedad marginal 28-T en Tingo Maria.","2001-04-23",3236
2,"Articulo cientifico","Influencia de las fases lunares en el contenido de humedad de la Gigantochloa apus en el Bosque Reservado de la Universidad Nacional Agraria de la Selva","2001-03-24",757
2,"Articulo cientifico","Dinamica poblacional y el producto bruto interno en el Peru: 1950 - 2005.","2001-03-20",322
2,"Articulo cientifico","Depuracion de aguas residuales domesticas mediadas por microorganismos modificados geneticamente por agentes mutagenicos a nivel de laboratorio.","2001-03-20",5
NULL,NULL,"Descripcion anatomica de especies de Bambu existentes en el Bosque Reservado de la Universidad Nacional Agraria de la Selva (BRUNAS)","2001-03-20",3539
NULL,NULL,"Papaya y piña minimamente procesadas y refrigeradas.","2001-03-20",3487
NULL,NULL,"Biodegradacion de tolueno por biopeliculas bacterianas y de protozoos, en dos tipos de biorreactores.","2001-03-20",3835
NULL,NULL,"Internet: Nueva alternativa de comercio","2001-03-20",3081
2,"Articulo cientifico","Incidencia de los eventos feriales en la Agro-Insdutria primaria de distrito de Rupa Rupa.","2001-03-14",15
NULL,NULL,"Evaluacion tecnica de un secador solar construido en la Facultad de Industrias Alimentarias de la UNAS.","2001-03-14",3482
1,"Tesis","Influencia de las propiedades fisicas y caracteristicas anatomicas en los usos de Apeiba membranacea S. ex B. y Cinchona micrantha R. et P.","2001-03-14",2448
1,"Tesis","Estudio cuantitativo de la diversidad forestal del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2001-03-14",2449
2,"Articulo cientifico","Diseño y construccion de un conservador de alimentos en refrigeracion accionado por energia solar.","2001-03-13",470
NULL,NULL,"Comportamiento de 10 clones de camote Ipomoea batatas (L) Lam. en el rendimiento de raices reservantes en epoca de baja precipitacion.","2001-03-03",3262
NULL,NULL,"Mercado de pollo en la ciudad de Tingo Maria: 1998 - 2000.","2001-03-02",3910
2,"Articulo cientifico","Region Huanuco: Problemas y propuestas.","2001-03-02",331
NULL,NULL,"Diagnostico productivo agricola en zonas cocaleras del departamento de San Martin, con el metodo de mayor tamaño de muestra.","2001-02-22",3266
NULL,NULL,"Ensayo comparativo de siete variedades de arroz (Oryza sativa L.) en el sistema bajo riego en Tingo Maria.","2001-02-22",3255
2,"Articulo cientifico","Evaluacion de fungicidas en el control de Moniliasis Moniliopthora roreri del Cacao L. en Tingo Maria.","2001-02-21",1199
2,"Articulo cientifico","Optimizacion y estudio tecnologico del nectar de Guanabana (Annona muricata L cv Elita) y Chirimoya (Anona cherimola Mill) estabilizado con linaza (Linum usitatissimum) y edulcorado con Stevia (Stevia rebaudiana)","2001-02-14",451
NULL,NULL,"Hongos asociados a ""Uña de gato"" (Uncaria tomentosa Willd Dc.) y susceptibilidad a algunos patogenos de suelos con cultivo de cocona y cafe.","2001-02-08",3275
2,"Articulo cientifico","Efecto bioeconomico de 04 niveles de ensilado de pescado en la alimentacion de patos en Tingo Maria.","2001-02-05",2309
1,"Tesis","Efecto bioeconomico de 04 niveles de ensilado de pescado en la alimentacion de patos en Tingo Maria.","2001-02-05",2309
NULL,NULL,"Diseño, construccion y validacion de un sistema para la creacion de isotermas de sorcion de humedad de alimentos: Boxaw.","2001-02-05",3478
1,"Tesis","Caracterizacion nutricional y evaluacion de 4 ecotipos de Maca (Lepidium meyenil Walp).","2001-02-01",1388
NULL,NULL,"Efecto de dos cepas de Beauveria bassiana (Bals) Vuill en el control de gorgojo negro (Cosmopolites sordidus Germar) y gorgojo rayado (Metamasius hemipterus Seriseus) en el cultivo de platano en Tingo Maria.","2001-01-25",3238
1,"Tesis","Micropropagacion de Cedrelinga cateniformis (Ducke) Ducke ""tornillo"" a partir de yemas.","2001-01-25",2453
NULL,NULL,"Incidencia de salmonellosis en huevos de gallina comercializado en la ciudad de Tingo Maria.","2001-01-21",1024
NULL,NULL,"Conserva de pomarrosa de malacca (Syzygium malaccensis) en el almibar fortificado con minerales.","2001-01-05",583
NULL,NULL,"Identificacion y evaluacion de los principales insectos asociados con uña de gato en la provincia de Leoncio Prado.","2001-01-01",112
NULL,NULL,"Fuentes de materia organica de origen animal en la propagacion vegetativa de plantones de cafe ""robusta"" (Coffea caneophora Pierre).","2000-12-22",3263
2,"Articulo cientifico","Aplicacion de la teoria de conjuntos para fundamentar la axiomatizacion en la Contabilidad","2000-12-21",253
2,"Articulo cientifico","Sistematizacion y evaluacion de implementos y maquinas combinados, para la Labranza de Conservacion.","2000-12-20",108
2,"Articulo cientifico","Evaluacion de la Educacion y Gestion Ambiental para el manejo de los residuos solidos domiciliarios en la Provincia de Leoncio Prado","2000-12-20",773
2,"Articulo cientifico","Desarrollo de un modelo de solucion para la ecuacion del calor mediante series de Fourier.","2000-12-20",431
2,"Articulo cientifico","Los programas sociales de lucha contra la pobreza en el distrito de Rupa Rupa.","2000-12-20",330
NULL,NULL,"Determinacion de un modelo de inventario.","2000-12-20",3477
4,"Informe de experiencia","Determinacion de la inversion y rentabilidad de la produccion de panes en la planta panificadora UNAS.","2000-11-24",2941
